Year,Location_Name,Treated,Treated_Label,production,land_use,municipal_burden,external_input,FSOI
2024,Hatay,1,New-metropolitan (2012),0.18351221512175495,0.30870505667340764,0.32091021629058236,0.7318036035359046,0.38623277290541236
2008,Kahramanmaraş,1,New-metropolitan (2012),0.2589640865965597,0.33870929054622667,0.6552366517007135,0.5900435494809069,0.4607383945811017
2010,Kahramanmaraş,1,New-metropolitan (2012),0.26153121098338566,0.35364301236406687,0.6750936836435446,0.5753351791019573,0.46640077152323856
2012,Kahramanmaraş,1,New-metropolitan (2012),0.25217240686813364,0.32788865423341423,0.7503594576661283,0.5630506598337712,0.47336779465036183
2014,Kahramanmaraş,1,New-metropolitan (2012),0.26592595069718433,0.3201164350652183,0.6359000691432979,0.613299375723573,0.45881045765731837
2016,Kahramanmaraş,1,New-metropolitan (2012),0.2611157948199801,0.304135304711851,0.7394584101647896,0.5024624408946486,0.4517929876478174
2018,Kahramanmaraş,1,New-metropolitan (2012),0.2673895392430249,0.29727393609516867,0.7016688607348589,0.7185986847827551,0.49623275521395194
2020,Kahramanmaraş,1,New-metropolitan (2012),0.28947562435396695,0.30715481230540626,0.6839345465657605,0.6528840915886467,0.4833622687034451
2022,Kahramanmaraş,1,New-metropolitan (2012),0.29042135326501445,0.29791789313560807,0.6076373942514488,0.7139790659701697,0.47748892665556025
2024,Kahramanmaraş,1,New-metropolitan (2012),0.2731619195388734,0.2938901375111579,0.711383375226268,0.7464128029969553,0.5062120588183137
2008,Osmaniye,0,Non-metropolitan,0.3068074407784947,0.34418746195266187,0.7787117395984717,0.556712232098571,0.4966047186070498
2010,Osmaniye,0,Non-metropolitan,0.32634122726787884,0.3435707138515548,0.7764107261373197,0.5134930701539571,0.4899539343526776
2012,Osmaniye,0,Non-metropolitan,0.27372717482371023,0.314836363394628,0.8029182997814306,0.5961825435656956,0.4969160953913661
2014,Osmaniye,0,Non-metropolitan,0.25091695593010166,0.2974322550132772,0.6912737507747551,0.6001569585063866,0.4599449800561301
2016,Osmaniye,0,Non-metropolitan,0.24966755531474605,0.2938730827626639,0.692216298663818,0.5200024607414231,0.43893984937066277
2018,Osmaniye,0,Non-metropolitan,0.24001758567093426,0.3121301328178504,0.8071717920204657,0.6651491453707224,0.5061171639699932
2020,Osmaniye,0,Non-metropolitan,0.2401882680937149,0.2891673703288083,0.80922921899544,0.656052888335981,0.4986594364384861
2022,Osmaniye,0,Non-metropolitan,0.26598477976221246,0.3044637341894832,0.8758682822467964,0.7324672726395489,0.5446960172095102
2024,Osmaniye,0,Non-metropolitan,0.2576968554001375,0.3011898487146828,0.8433310448634144,0.6994840939719934,0.525425460737557
2008,Kırıkkale,0,Non-metropolitan,0.19856999336639167,0.23083046454675182,0.33033803852493626,0.7744314528597669,0.38354248732446167
2010,Kırıkkale,0,Non-metropolitan,0.2470059572649676,0.2207871172941752,0.33813935007683005,0.6535835391586022,0.36487899094864373
2012,Kırıkkale,0,Non-metropolitan,0.24154428177908224,0.22576035749401852,1.0,0.662404493768179,0.5324272832603199
2014,Kırıkkale,0,Non-metropolitan,0.24156299447063437,0.18873052587364256,0.8289575813893868,0.5824056385936078,0.46041418508181786
2016,Kırıkkale,0,Non-metropolitan,0.2447760110619316,0.17880012861447706,0.8447193175788089,0.571633181742796,0.45998215974950335
2018,Kırıkkale,0,Non-metropolitan,0.26717311783615943,0.23165260799468518,0.8635729257091749,0.7199204302420308,0.5205797704455126
2020,Kırıkkale,0,Non-metropolitan,0.2593277165814732,0.24587777834783875,0.8286271480907694,0.5166491950656331,0.4626204595214286
2022,Kırıkkale,0,Non-metropolitan,0.2759751172008191,0.2594402980152978,0.8929216271123307,0.2547752411306835,0.4207780708647827
2024,Kırıkkale,0,Non-metropolitan,0.25336895552631467,0.27121448687851524,0.8908075311595232,0.0,0.35384774339108827
2008,Aksaray,0,Non-metropolitan,0.42480651667650104,0.3163411115754509,0.6197592276441037,0.6305994286724883,0.497876571142136
2010,Aksaray,0,Non-metropolitan,0.4311867784667006,0.30109794977324494,0.6029104785608344,0.37827223601888404,0.42836686070491603
2012,Aksaray,0,Non-metropolitan,0.42664138057327194,0.31078730881387634,0.6754095340156262,0.32080042803089115,0.43340966285841637
2014,Aksaray,0,Non-metropolitan,0.4683271550969276,0.27551346077243366,0.7109126970408481,0.3297137481463355,0.44611676526413624
2016,Aksaray,0,Non-metropolitan,0.4778011894979746,0.2949052383715026,0.7807637078218566,0.12863728142424513,0.42052685427889475
2018,Aksaray,0,Non-metropolitan,0.4915571376810491,0.31689614778381675,0.7303726944540938,0.44023777351794446,0.494765938359226
2020,Aksaray,0,Non-metropolitan,0.49722153995130897,0.3214293763321773,0.7591013652171192,0.26927854117982597,0.4617577056701079
2022,Aksaray,0,Non-metropolitan,0.5062076666155628,0.351593706905831,0.9012336615627512,0.47716693322720205,0.5590504920778367
2024,Aksaray,0,Non-metropolitan,0.5027663064815993,0.36025570061584905,0.8896922726848193,0.1744506330501121,0.48179122820809495
2008,Niğde,0,Non-metropolitan,0.3669904672942613,0.3216911465252907,0.3313095740949924,0.4248994004889488,0.3612226471008733
2010,Niğde,0,Non-metropolitan,0.3795462916718487,0.3305524012805819,0.5607060119959382,0.38956675781730876,0.4150928656914194
2012,Niğde,0,Non-metropolitan,0.3857124573215632,0.3262694544390175,0.5886530431250027,0.36639137804311206,0.41675658323217385
2014,Niğde,0,Non-metropolitan,0.36518409631241766,0.3146775491784121,0.7229094934802256,0.3351559402966743,0.43448176981693243
2016,Niğde,0,Non-metropolitan,0.39556194321100735,0.3269815340775516,0.8013482650503961,0.17409592204632762,0.4244969160963207
2018,Niğde,0,Non-metropolitan,0.3874043561476222,0.3307199411893998,0.7605306607860594,0.4248951409339833,0.4758875247642662
2020,Niğde,0,Non-metropolitan,0.3920918770992996,0.3455617648346575,0.7208153883130903,0.18660995824748505,0.4112697471236332
2022,Niğde,0,Non-metropolitan,0.3898996394450741,0.336638666626056,0.8458882064865737,0.4654216148811252,0.5094620318597073
2024,Niğde,0,Non-metropolitan,0.4021980707795011,0.36185092017863607,0.8021942506204223,0.29847887920442007,0.4661805301957449
2008,Nevşehir,0,Non-metropolitan,0.3642415501797819,0.39604440505413707,0.42596730719740383,0.6404161940253326,0.4566673641141638
2010,Nevşehir,0,Non-metropolitan,0.39622469185501263,0.5307906569346852,0.5081968093506206,0.30736140447156135,0.43564339065297
2012,Nevşehir,0,Non-metropolitan,0.38141536524810793,0.49097064291543785,0.5324428191903605,0.34153706068742895,0.43659147201033377
2014,Nevşehir,0,Non-metropolitan,0.3579246226767937,0.5088116039142269,0.5662275892089623,0.4884840246454303,0.4803619601113533
2016,Nevşehir,0,Non-metropolitan,0.38386881468714734,0.5024156228306984,0.7601163104416605,0.36181175857062997,0.5020531266325341
2018,Nevşehir,0,Non-metropolitan,0.3610445281335217,0.507478424755603,0.7992620724431474,0.525732911570669,0.5483794842257352
2020,Nevşehir,0,Non-metropolitan,0.3833865842143536,0.510580814578126,0.8346995400617543,0.5092429142441017,0.5594774632745839
2022,Nevşehir,0,Non-metropolitan,0.3864593686572225,0.5046095846434392,0.8422604346192196,0.5720255268114274,0.5763387286828272
2024,Nevşehir,0,Non-metropolitan,0.39746928977029894,0.5163309946110903,0.7406590834939883,0.5005667009322889,0.5387565172019166
2008,Kırşehir,0,Non-metropolitan,0.3564304171425909,0.265571849689324,0.33918738890340805,0.5734587584239602,0.3836621035398208
2010,Kırşehir,0,Non-metropolitan,0.4072603753254259,0.2987073815816636,0.5025112178812855,0.3681805137504497,0.39416487213470613
2012,Kırşehir,0,Non-metropolitan,0.38718899985016925,0.24284103955352396,0.06496616642467634,0.4210050033038577,0.27900030228305683
2014,Kırşehir,0,Non-metropolitan,0.36227772573803746,0.23520178048105128,0.6789360009460306,0.32995807247151265,0.401593394909158
2016,Kırşehir,0,Non-metropolitan,0.38182421265192834,0.20448865881377637,0.7373599507194528,0.20361331899096502,0.3818215352940306
2018,Kırşehir,0,Non-metropolitan,0.37207347858861695,0.29742788143370263,0.7834789207164916,0.532190768119868,0.4962927622146698
2020,Kırşehir,0,Non-metropolitan,0.405522620226448,0.33994175138767513,0.7398229726060084,0.3743059548435492,0.4648983247659202
2022,Kırşehir,0,Non-metropolitan,0.3943495170875416,0.3515592553389545,0.8192500032369254,0.49379026033505635,0.5147372589996195
2024,Kırşehir,0,Non-metropolitan,0.37588873895664754,0.3428473396469145,0.7617431447020315,0.4230253454223011,0.4758761421819736
2008,Kayseri,2,Old-metropolitan,0.29017542045536043,0.24162301925438778,0.44673656731329037,0.8618343426856464,0.46009233742717126
2010,Kayseri,2,Old-metropolitan,0.29855425232579313,0.2535958966681668,0.4488863443277792,0.8021767236218921,0.45080330423590775
2012,Kayseri,2,Old-metropolitan,0.2896818920010532,0.27767874492377903,0.6247527663500421,0.78649352155269,0.4946517312068911
2014,Kayseri,2,Old-metropolitan,0.2853893920390885,0.27882440445779855,0.6701547791875975,0.7253551432612728,0.4899309297364393
2016,Kayseri,2,Old-metropolitan,0.2960137457481084,0.2911712512930224,0.6870090961006585,0.7645506798055633,0.5096861932368382
2018,Kayseri,2,Old-metropolitan,0.2978260096393971,0.30503624283398023,0.6315667361871382,0.8045570885212503,0.5097465192954415
2020,Kayseri,2,Old-metropolitan,0.3050087327253499,0.31598470304718973,0.6536282507139974,0.788906230479697,0.5158819792415585
2022,Kayseri,2,Old-metropolitan,0.2889937983137529,0.31516605139480736,0.6666444926167419,0.8113570965316274,0.5205403597142324
2024,Kayseri,2,Old-metropolitan,0.3325718424213718,0.3285039119035592,0.7279960555882449,0.7725981248748428,0.5404174836970047
2008,Sivas,0,Non-metropolitan,0.31929909103938287,0.24310985425517212,0.503258156348908,0.7179560312668216,0.44590578322757113
2010,Sivas,0,Non-metropolitan,0.40273896186780656,0.17023859389720813,0.6673883980145605,0.6376412820834568,0.469501808965758
2012,Sivas,0,Non-metropolitan,0.3571575901168085,0.16569618837240302,0.6172817545541696,0.68640591608933,0.4566353622831778
2014,Sivas,0,Non-metropolitan,0.34969954066646963,0.17271211102480924,0.728457181629333,0.6012367496691398,0.4630263957474379
2016,Sivas,0,Non-metropolitan,0.3657430451600923,0.17057880128565378,0.6748733341556159,0.5021641915299118,0.4283398430328184
2018,Sivas,0,Non-metropolitan,0.34825585118140434,0.18675704149084166,0.7613102964051035,0.6743726791499642,0.4926739670568284
2020,Sivas,0,Non-metropolitan,0.3635445987606287,0.19901472796333503,0.7513312799618792,0.5036933902274341,0.45439599922831925
2022,Sivas,0,Non-metropolitan,0.36422420886828577,0.2124736201051709,0.5946593885684345,0.6133725407803856,0.4461824395805692
2024,Sivas,0,Non-metropolitan,0.3863853140955157,0.2426012467478289,0.8097416602055081,0.5293395006731232,0.492016930430494
2008,Yozgat,0,Non-metropolitan,0.4034229806526909,0.24215177363873278,0.5695340772260825,0.5988181396479679,0.45348174279136855
2010,Yozgat,0,Non-metropolitan,0.4352254589530681,0.2367772895285209,0.7370297737671997,0.3690981323683328,0.44453266365428035
2012,Yozgat,0,Non-metropolitan,0.41761061791918924,0.22967488625027577,0.6803262103992292,0.43227756708619636,0.4399723204137226
2014,Yozgat,0,Non-metropolitan,0.4140528651408989,0.28956812384580044,0.753266604906724,0.33759527761150354,0.4486207178762317
2016,Yozgat,0,Non-metropolitan,0.4295099936359887,0.2885698014793582,0.7312201170938637,0.1205025535292763,0.3924506164346217
2018,Yozgat,0,Non-metropolitan,0.4075515464892905,0.2978226823963789,0.7970056933483785,0.4124230546608021,0.47870074422371245
2020,Yozgat,0,Non-metropolitan,0.42244706014561095,0.3225479246435095,0.7889679954141726,0.2750358818519544,0.4522497155138119
2022,Yozgat,0,Non-metropolitan,0.39388436295903906,0.30748997298590336,0.7912687235648098,0.3611570556450917,0.463450028788711
2024,Yozgat,0,Non-metropolitan,0.4071575183030294,0.32123878147394874,0.813826431894841,0.0,0.38555568291795483
2008,Zonguldak,0,Non-metropolitan,0.06488268202356988,0.2553138838887794,0.782434718774536,0.9811561888937219,0.5209468683951518
2010,Zonguldak,0,Non-metropolitan,0.06785455022034792,0.25276191712033047,0.8372940155013839,0.9698852724414443,0.5319489388208767
2012,Zonguldak,0,Non-metropolitan,0.08866220346837925,0.2515204660289206,0.750126761512583,0.9707173953931587,0.5152567066007604
2014,Zonguldak,0,Non-metropolitan,0.08967984909271597,0.24971607870366688,0.7436848746201798,0.9669141540664237,0.5124987391207466
2016,Zonguldak,0,Non-metropolitan,0.08341593552429866,0.2467938846135067,0.8710443969189652,0.9591842535782747,0.5401096176587613
2018,Zonguldak,0,Non-metropolitan,0.08522120695217396,0.24544306638506094,0.8702836257379357,0.9790378579252746,0.5449964392501113
2020,Zonguldak,0,Non-metropolitan,0.06536109684633319,0.24446784323283993,0.9065808388918879,0.9671843089195185,0.5458985219726449
2022,Zonguldak,0,Non-metropolitan,0.06122038525795612,0.2379854879857013,0.9519493802372068,0.972819714883417,0.5559937420910703
2024,Zonguldak,0,Non-metropolitan,0.06225200967456374,0.23452230121930087,0.9067027600455456,0.9667463045599359,0.5425558438748366
2008,Karabük,0,Non-metropolitan,0.11808624964072897,0.21284640689137496,0.7770271030887311,0.9682382028872841,0.5190494906270298
2010,Karabük,0,Non-metropolitan,0.14392212618126515,0.21030354296473336,0.7783523484343235,0.9793752521660186,0.5279883174365851
2012,Karabük,0,Non-metropolitan,0.13184325961443744,0.21186457166045575,0.824281529208486,0.9800792884572166,0.537017162235149
2014,Karabük,0,Non-metropolitan,0.13441937905974974,0.21359080614862438,0.7491396597214397,0.973120422153766,0.517567566770895
2016,Karabük,0,Non-metropolitan,0.11492489917953175,0.20623633349465081,0.7708456565470756,0.9721656812097146,0.5160431426077432
2018,Karabük,0,Non-metropolitan,0.09736597780230415,0.2069370686745864,0.7133372931938596,0.8537194246889412,0.4678399410899229
2020,Karabük,0,Non-metropolitan,0.12514233427082824,0.21371079677449667,0.7034206643498127,0.9778989658780451,0.5050431903182957
2022,Karabük,0,Non-metropolitan,0.13474030472387807,0.21123292854491438,1.0,0.9765260383129213,0.5806248178954285
2024,Karabük,0,Non-metropolitan,0.13811550153153976,0.20935656930429802,0.9622052490494675,0.9784190679141093,0.5720240969498536
2008,Bartın,0,Non-metropolitan,0.37355484986007836,0.30530842664994484,0.8866414726870099,0.9186225259221319,0.6210318187797912
2010,Bartın,0,Non-metropolitan,0.37942958493682066,0.3003326616377463,0.804741999568218,0.922952092327388,0.6018640846175433
2012,Bartın,0,Non-metropolitan,0.3847405059776635,0.305769357040407,0.8115666679517705,0.9277036751006962,0.6074450515176343
2014,Bartın,0,Non-metropolitan,0.3485221387664757,0.30666697202737137,0.9255500415250959,0.929702099944429,0.627610313065843
2016,Bartın,0,Non-metropolitan,0.33097902966072,0.2938726538823284,0.7625734865040497,0.932316254322762,0.579935356092465
2018,Bartın,0,Non-metropolitan,0.32830942244217326,0.2908886560331559,0.6878660635690736,0.9463412341928258,0.5633513440593072
2020,Bartın,0,Non-metropolitan,0.33363054533250514,0.2853746397503781,0.6691998332402955,0.9302127285662758,0.5546044367223637
2022,Bartın,0,Non-metropolitan,0.3305977760265734,0.28383783500110255,0.7323616437988794,0.9754648069734645,0.580565515450005
2024,Bartın,0,Non-metropolitan,0.30491723455166303,0.2743232447907544,0.7589956470179812,0.9783863211808725,0.5791556118853178
2008,Kastamonu,0,Non-metropolitan,0.29909893289327255,0.34255977570865487,0.6741337527336562,0.7760375575651031,0.5229575047251717
2010,Kastamonu,0,Non-metropolitan,0.2848183538852858,0.31137974438251204,0.7078941415520394,0.7409253028794343,0.511254385674818
2012,Kastamonu,0,Non-metropolitan,0.24198985137889972,0.303161436630987,0.6466586378943747,0.8221156480895776,0.5034813934984598
2014,Kastamonu,0,Non-metropolitan,0.27324902354394653,0.2902893679299304,0.6961289462074352,0.8101299097238521,0.5174493118512911
2016,Kastamonu,0,Non-metropolitan,0.2592465476771127,0.2922309013623282,0.9630152740372915,0.807477147903513,0.5804924677450614
2018,Kastamonu,0,Non-metropolitan,0.267846668906818,0.2925795279628182,0.9316602389654904,0.8291545408330201,0.5803102441670367
2020,Kastamonu,0,Non-metropolitan,0.2988740977187473,0.29604518084930787,0.979834426229665,0.7988939184821992,0.5934119058199798
2022,Kastamonu,0,Non-metropolitan,0.28341181077403915,0.29183852157081747,1.0,0.8716903298429002,0.6117351655469392
2024,Kastamonu,0,Non-metropolitan,0.29763854589644506,0.28941298124468795,0.9944664751093185,0.8346884055117041,0.6040516019405389
2008,Çankırı,0,Non-metropolitan,0.30278561847846425,0.33562414662916795,0.7559666626375685,0.7062644704617732,0.5251602245517435
2010,Çankırı,0,Non-metropolitan,0.31144660653053285,0.3163406805086238,0.7551383231939579,0.5786007681354206,0.49038159459213376
2012,Çankırı,0,Non-metropolitan,0.2751767035633835,0.30450867137088905,0.6551632696829126,0.6501243832712285,0.4712432569721034
2014,Çankırı,0,Non-metropolitan,0.296163553009209,0.3040984923585842,0.714351734422407,0.6326320588090022,0.48681145964980055
2016,Çankırı,0,Non-metropolitan,0.3008611716276551,0.2969060460526548,0.6508408871667628,0.5500969112006647,0.44967625401193434
2018,Çankırı,0,Non-metropolitan,0.2598291619806861,0.25411780044459337,0.7532157223200605,0.7067648240942299,0.49348187720989245
2020,Çankırı,0,Non-metropolitan,0.27429772749441916,0.26468808945505434,0.7544960501949758,0.63461945187612,0.48202532975514234
2022,Çankırı,0,Non-metropolitan,0.3027821930328671,0.319290435139708,0.6978581254976975,0.7073991772733488,0.5068324827359054
2024,Çankırı,0,Non-metropolitan,0.3018217363865116,0.3204886448448515,0.8592550800479052,0.7134976538476832,0.5487657787817379
2008,Sinop,0,Non-metropolitan,0.21210811728451137,0.2854024854193406,0.7630520413616357,0.9031931022502163,0.540938936578926
2010,Sinop,0,Non-metropolitan,0.2654863699837221,0.2669666812310908,0.7268821280151871,0.8784134417831353,0.5344371552532838
2012,Sinop,0,Non-metropolitan,0.2717493946328357,0.26026596373646405,0.7422874893196307,0.9089770619293149,0.5458199774045613
2014,Sinop,0,Non-metropolitan,0.26162067956979085,0.24682350253375934,0.8427672147341904,0.8883220646373775,0.5598833653687796
2016,Sinop,0,Non-metropolitan,0.24776732730585324,0.24923386207107887,0.845159167549921,0.8988828012732792,0.5602607895500331
2018,Sinop,0,Non-metropolitan,0.2336112234476438,0.24730137342467265,0.8384514967382215,0.8951688508071657,0.5536332361044259
2020,Sinop,0,Non-metropolitan,0.23364465318367736,0.24737739476554393,0.8331031004761854,0.9046044540806222,0.5546824006265072
2022,Sinop,0,Non-metropolitan,0.22838956026441545,0.239491448217652,0.9088542921877781,0.9557190908018092,0.5831135978679136
2024,Sinop,0,Non-metropolitan,0.23913852121115878,0.22051092981456208,0.8863072716908276,0.9414011135682298,0.5718394590711946
2008,Samsun,2,Old-metropolitan,0.3157433753405705,0.4194907886097419,0.7701412155779129,0.7513713164406273,0.5641866739922131
2010,Samsun,2,Old-metropolitan,0.3457491556342984,0.422295602731355,0.7752532181995279,0.7826197940811107,0.581479442661573
2012,Samsun,2,Old-metropolitan,0.34454838525550313,0.41317385352889546,0.7652992658070782,0.7558833603347834,0.569726216231565
2014,Samsun,2,Old-metropolitan,0.34110435374359477,0.3999139901341606,0.7225745558908712,0.7676510243280208,0.5578109810241618
2016,Samsun,2,Old-metropolitan,0.33413963014730763,0.37630272938595477,0.5487194669389572,0.7364806360007372,0.49891061561823924
2018,Samsun,2,Old-metropolitan,0.2592511341217851,0.32520367212837265,0.7380806188539549,0.7812283065806437,0.525940932921189
2020,Samsun,2,Old-metropolitan,0.2627146498403855,0.3137472341631998,0.7962650635198953,0.6848628101648195,0.514397439422075
2022,Samsun,2,Old-metropolitan,0.27598748346044377,0.3096951616419794,0.8132957161611587,0.8238458324068753,0.5557060484176143
2024,Samsun,2,Old-metropolitan,0.26634767238879475,0.3009027738572708,0.8138179419773435,0.744465302163356,0.5313834225966912
2008,Tokat,0,Non-metropolitan,0.34041309754250554,0.42174322537040004,0.6569981205431423,0.7238546042008355,0.5357522619142209
2010,Tokat,0,Non-metropolitan,0.34085750582705904,0.4036304407870513,0.6005818311633884,0.7067284533816043,0.5129495577897758
2012,Tokat,0,Non-metropolitan,0.31671487032344975,0.3988736346837621,0.5336358716449014,0.7354752664301678,0.4961749107705703
2014,Tokat,0,Non-metropolitan,0.3067314472686766,0.38617847875943123,0.9069943959054865,0.7424119523966228,0.5855790685825544
2016,Tokat,0,Non-metropolitan,0.3412444212881145,0.37008820486446875,0.7974697256084646,0.6999745634859852,0.5521942288117583
2018,Tokat,0,Non-metropolitan,0.34459432529731004,0.36187795319796595,0.7673992165884258,0.761026809543233,0.5587245761567337
2020,Tokat,0,Non-metropolitan,0.3630889311302667,0.3639417110207919,0.8241201688494555,0.7318187603324315,0.5707423928332365
2022,Tokat,0,Non-metropolitan,0.3511936529001242,0.34068107693656896,0.8615204789377402,0.7662592737156619,0.5799136206225238
2024,Tokat,0,Non-metropolitan,0.35533657375361516,0.3410311014635222,0.8330911229073924,0.7685618378174561,0.5745051589854965
2008,Çorum,0,Non-metropolitan,0.3089521618069141,0.34301358083566297,0.6952968157562682,0.6254727996493823,0.4931838395120569
2010,Çorum,0,Non-metropolitan,0.3324175477803196,0.2703809757339049,0.7143562721468257,0.5177434250325054,0.45872455517338895
2012,Çorum,0,Non-metropolitan,0.29710417207491163,0.26610693808261043,0.690237174214133,0.581364188094285,0.45870311811648506
2014,Çorum,0,Non-metropolitan,0.2861204319658151,0.2677428762489301,0.7402547263841043,0.5630444272579634,0.46429061546420325
2016,Çorum,0,Non-metropolitan,0.3178241011511641,0.28210417189680426,0.7923904029784627,0.4737714520143872,0.4665225320102046
2018,Çorum,0,Non-metropolitan,0.31661330376960745,0.29657540824668716,0.8330524682777728,0.6294677257606613,0.5189272265136822
2020,Çorum,0,Non-metropolitan,0.3296532085597777,0.32901133102116686,0.8909658607577564,0.47375196871375247,0.5058455922631133
2022,Çorum,0,Non-metropolitan,0.34381238992972374,0.3458445518807478,0.940845037417355,0.6006485483417812,0.557787631892402
2024,Çorum,0,Non-metropolitan,0.33770507230949837,0.3573823892175647,0.9027460020577527,0.5300200845007734,0.5319633870213973
2008,Amasya,0,Non-metropolitan,0.3898556479900905,0.5012132077288005,0.4472350247218323,0.7448686237677997,0.5207931260521308
2010,Amasya,0,Non-metropolitan,0.43110728354278627,0.46906762691642073,0.5564705270639885,0.6811518939468861,0.5344493328675204
2012,Amasya,0,Non-metropolitan,0.4655125950043576,0.4759041813314283,0.7188459604945274,0.3795857305383189,0.5099621168421581
2014,Amasya,0,Non-metropolitan,0.47792767362355876,0.41759980210977277,0.8489254064524404,0.623058978593972,0.591877965194936
2016,Amasya,0,Non-metropolitan,0.564404952634206,0.40553009371717225,0.8592096740610284,0.5668497999710767,0.5989986300958708
2018,Amasya,0,Non-metropolitan,0.53941327026607,0.38922631253649315,0.8629667522494296,0.7078629965267053,0.6248673328946744
2020,Amasya,0,Non-metropolitan,0.5539392765246709,0.4124216044961095,0.8815145959053002,0.6153777401382508,0.6158133042660828
2022,Amasya,0,Non-metropolitan,0.5384440233580157,0.3821622435015743,0.7815590931392432,0.7115171887657682,0.6034206371911504
2024,Amasya,0,Non-metropolitan,0.4707818950089415,0.38158735397184934,0.7684658655437766,0.583029611625576,0.5509661815375358
2008,Trabzon,1,New-metropolitan (2012),0.09703565781745584,0.28117721728637896,0.9198205694836856,0.8961773998180995,0.548552711101405
2010,Trabzon,1,New-metropolitan (2012),0.08295005810303355,0.28178356112995084,0.9239234358499033,0.9242977666842895,0.5532387054417943
2012,Trabzon,1,New-metropolitan (2012),0.07201262042101804,0.27897518305450136,0.9078513339673161,0.9081390479860244,0.5417445463572149
2014,Trabzon,1,New-metropolitan (2012),0.03894867172425269,0.27436675880595024,0.8585467157828679,0.9224740376896854,0.5235840460006891
2016,Trabzon,1,New-metropolitan (2012),0.03546096863065754,0.270424775736093,0.7834812286806518,0.9116421672606934,0.5002522850770239
2018,Trabzon,1,New-metropolitan (2012),0.03315682440539859,0.26461197837908135,0.7893797606439649,0.9277146448912521,0.5037158020799242
2020,Trabzon,1,New-metropolitan (2012),0.031323529728243066,0.26227021502669,0.8423358020483488,0.9423635109894726,0.5195732644481885
2022,Trabzon,1,New-metropolitan (2012),0.04759544515984421,0.26053529365840633,0.900805426753708,0.9671772173678702,0.5440283457349572
2024,Trabzon,1,New-metropolitan (2012),0.0452738104086127,0.26031977810597023,0.8753471642037465,0.9407150129012348,0.5304139414048911
2008,Ordu,1,New-metropolitan (2012),0.07281403590360686,0.40898485710970844,0.9115520671887287,0.8052217371293136,0.5496431743328394
2010,Ordu,1,New-metropolitan (2012),0.05046110059921765,0.3829440764601563,0.8876111502853831,0.8462641308393237,0.5418201145460202
2012,Ordu,1,New-metropolitan (2012),0.04009299864640913,0.3816954467593572,0.9443734736314349,0.8213815665835074,0.5468858714051772
2014,Ordu,1,New-metropolitan (2012),0.031572467189746045,0.37314999145622535,0.8603371147618399,0.8530751689246212,0.5295336855831081
2016,Ordu,1,New-metropolitan (2012),0.024003546429016174,0.35761836384559037,0.7800804305855935,0.801144002450836,0.490711585827759
2018,Ordu,1,New-metropolitan (2012),0.024631869053170885,0.35299121215269325,0.7327326219176871,0.8234035220547347,0.48343980629457145
2020,Ordu,1,New-metropolitan (2012),0.03319009032170806,0.34825099521678027,0.799697416569128,0.7815339598328558,0.490668115485118
2022,Ordu,1,New-metropolitan (2012),0.034153826997409764,0.3394835897357701,0.8781379553228849,0.9200619774313273,0.542959337371848
2024,Ordu,1,New-metropolitan (2012),0.03368666981736855,0.3383658901760238,0.8615706999409289,0.8741714777088766,0.5269486844107995
2008,Giresun,0,Non-metropolitan,0.06766317470061006,0.38419912221682323,1.0,0.7891658604026749,0.560257039330027
2010,Giresun,0,Non-metropolitan,0.05887142748438144,0.38698266472687626,0.9407392432507802,0.8108816761251594,0.5493687528967993
2012,Giresun,0,Non-metropolitan,0.04766151333259119,0.3760310095695122,0.8267635135509903,0.8191009658507733,0.5173892505759667
2014,Giresun,0,Non-metropolitan,0.04002874214825484,0.3561700848254452,0.8806029868971874,0.8263343540601336,0.5257840419827553
2016,Giresun,0,Non-metropolitan,0.04354943585393681,0.344382884680821,0.8363900667006798,0.8147827522361549,0.5097762848678982
2018,Giresun,0,Non-metropolitan,0.04199283228042511,0.33631921280650384,0.9135810702860094,0.8274411230338214,0.5298335596016899
2020,Giresun,0,Non-metropolitan,0.04341094404845685,0.3308364782215437,0.9354785611508439,0.8248572023458485,0.5336457964416732
2022,Giresun,0,Non-metropolitan,0.05058176038931768,0.32477541029488244,0.9706072280496963,0.9362127346250734,0.5705442833397425
2024,Giresun,0,Non-metropolitan,0.054876478790780996,0.32129129944271617,0.9297891254545202,0.8591990411824311,0.5412889862176121
2008,Rize,0,Non-metropolitan,0.0007780266755199092,0.31415089846049143,0.8194697212191009,0.6093096838196363,0.4359270825436871
2010,Rize,0,Non-metropolitan,0.0,0.30829120569191704,0.9333926039070837,0.499867748296265,0.43538788947381646
2012,Rize,0,Non-metropolitan,0.0,0.2980401988183887,0.9396968016760816,0.5014572383682001,0.4347985597156676
2014,Rize,0,Non-metropolitan,0.0,0.2937185307328578,0.8647735526897868,0.5362644017504072,0.42368912129326297
2016,Rize,0,Non-metropolitan,0.0,0.2886039400984907,0.766218237345742,0.48296918741999684,0.3844478412160574
2018,Rize,0,Non-metropolitan,0.0,0.287985655804391,0.7845888751552295,0.5576453941185952,0.4075549812695539
2020,Rize,0,Non-metropolitan,0.0,0.28337632111887173,0.8127437437752769,0.38649156999321976,0.3706529087218421
2022,Rize,0,Non-metropolitan,0.0,0.27816787265791215,0.9907340391386387,0.7172801820580244,0.4965455234636438
